Condition,Case,Diameter,Year,Month,Reference,Consumption,Label
75,3,0.5,9,9,163.0,1.0,YES
75,4,0.5,9,9,169.0,19.0,YES
75,5,0.5,9,9,420.0,14.0,YES
75,6,0.5,9,9,460.0,16.0,YES
75,7,0.5,9,9,492.0,22.0,YES
75,8,0.5,9,9,497.0,12.0,YES
75,9,0.5,9,9,503.0,16.0,YES
75,10,0.5,9,9,581.0,25.0,YES
75,11,0.5,9,9,608.0,18.0,YES
75,12,0.5,9,9,619.0,6.0,YES
75,13,0.5,9,9,629.0,10.0,YES
75,14,0.5,9,9,643.0,7.0,YES
75,15,0.5,9,9,660.0,18.0,YES
75,16,0.5,9,9,661.0,27.0,YES
75,17,0.5,9,9,689.0,20.0,YES
75,18,0.5,9,9,699.0,10.0,YES
75,19,0.5,9,9,702.0,27.0,YES
75,20,0.5,9,9,711.0,13.0,YES
75,21,0.5,9,9,733.0,28.0,YES
75,22,0.5,9,9,755.0,27.0,YES
75,23,0.5,9,9,769.0,22.0,YES
75,24,0.5,9,9,810.0,18.0,YES
75,25,0.5,9,9,837.0,23.0,YES
75,26,0.5,9,9,978.0,26.0,YES
75,27,0.5,9,9,1172.0,19.0,YES
75,28,0.5,9,9,1183.0,21.0,YES
75,29,0.5,9,9,1248.0,28.0,YES
75,30,0.5,9,9,1481.0,32.0,YES
75,31,0.5,9,9,1595.0,41.0,YES
75,32,0.5,9,9,1720.0,14.0,YES
75,33,0.5,9,9,1898.0,32.0,YES
75,34,0.5,9,9,2182.0,26.0,YES
76,1,0.5,9,9,113.0,0.0,YES
76,2,0.5,9,9,321.0,30.0,YES
76,3,0.5,9,9,441.0,20.0,YES
76,4,0.5,9,9,542.0,20.0,YES
76,5,0.5,9,9,925.0,20.0,YES
76,6,0.5,9,9,1502.0,16.0,YES
76,7,0.5,9,9,1766.0,10.0,YES
76,8,0.5,9,9,1793.0,15.0,YES
77,1,0.5,9,9,1626.0,12.0,YES
78,1,0.5,9,9,1096.0,0.0,YES
79,1,0.5,9,9,1504.0,7.0,YES
79,2,0.5,9,9,1966.0,27.0,YES
79,3,0.5,9,9,2138.0,16.0,YES
79,4,0.5,9,9,3722.0,31.0,YES
80,1,0.5,9,9,1721.0,18.0,YES
81,1,0.5,9,9,0.0,19.0,YES
81,2,0.5,9,9,0.0,20.0,YES
81,3,0.5,9,9,3.0,21.0,YES
81,4,0.5,9,9,129.0,28.0,YES
81,5,0.5,9,9,195.0,4.0,YES
81,6,0.5,9,9,199.0,21.0,YES
81,7,0.5,9,9,202.0,30.0,YES
81,8,0.5,9,9,250.0,27.0,YES
81,9,0.5,9,9,257.0,16.0,YES
81,10,0.5,9,9,277.0,21.0,YES
81,11,0.5,9,9,289.0,2.0,YES
81,12,0.5,9,9,291.0,19.0,YES
81,13,0.5,9,9,304.0,0.0,YES
81,14,0.5,9,9,315.0,18.0,YES
81,15,0.5,9,9,323.0,20.0,YES
81,16,0.5,9,9,348.0,26.0,YES
81,17,0.5,9,9,401.0,22.0,YES
81,18,0.5,9,9,449.0,12.0,YES
81,19,0.5,9,9,499.0,16.0,YES
81,20,0.5,9,9,551.0,20.0,YES
81,21,0.5,9,9,585.0,28.0,YES
81,22,0.5,9,9,601.0,12.0,YES
81,23,0.5,9,9,628.0,24.0,YES
82,1,0.5,9,9,0.0,20.0,YES
82,2,0.5,9,9,0.0,20.0,YES
82,3,0.5,9,9,0.0,19.0,YES
82,4,0.5,9,9,0.0,19.0,YES
82,5,0.5,9,9,0.0,20.0,YES
82,6,0.5,9,9,0.0,21.0,YES
82,7,0.5,9,9,0.0,42.0,YES
82,8,0.5,9,9,0.0,32.0,YES
82,9,0.5,9,9,0.0,25.0,YES
82,10,0.5,9,9,0.0,8.0,YES
82,11,0.5,9,9,0.0,26.0,YES
82,12,0.5,9,9,0.0,26.0,YES
82,13,0.5,9,9,0.0,25.0,YES
82,14,0.5,9,9,0.0,26.0,YES
82,15,0.5,9,9,0.0,2.0,YES
82,16,0.5,9,9,0.0,16.0,YES
82,17,0.5,9,9,0.0,22.0,YES
82,18,0.5,9,9,0.0,21.0,YES
82,19,0.5,9,9,0.0,28.0,YES
82,20,0.5,9,9,0.0,21.0,YES
83,1,0.5,9,9,1111.0,8.0,YES
84,1,0.5,9,9,2272.0,19.0,YES
84,1,0.5,9,9,2614.0,26.0,YES
85,1,0.5,9,9,4668.0,27.0,NO
86,1,0.5,9,9,108.0,7.0,NO
86,2,0.5,9,9,150.0,40.0,NO
86,3,0.5,9,9,516.0,21.0,NO
86,4,0.5,9,9,1142.0,32.0,NO
87,1,0.5,9,9,0.0,14.0,NO
88,1,3.0,9,9,6614.0,3785.0,NO
128,1,0.5,9,9,166.0,28.0,YES
128,2,0.5,9,9,2484.0,15.0,YES
128,3,0.5,9,9,2740.0,24.0,YES
128,4,0.5,9,9,2740.0,8.0,YES
129,1,0.5,9,9,0.0,20.0,YES
129,2,0.5,9,9,1013.0,23.0,YES
129,3,0.5,9,9,1151.0,20.0,YES
129,4,0.5,9,9,2181.0,5.0,YES
129,5,0.5,9,9,2237.0,20.0,YES
130,1,0.5,9,9,0.0,24.0,YES
130,2,0.5,9,9,0.0,24.0,YES
130,3,0.5,9,9,0.0,24.0,YES
130,4,0.5,9,9,0.0,24.0,YES
130,5,0.5,9,9,0.0,20.0,YES
130,6,0.5,9,9,0.0,24.0,YES
130,7,0.5,9,9,69.0,25.0,YES
130,8,0.5,9,9,235.0,26.0,YES
130,9,0.5,9,9,262.0,7.0,YES
130,10,0.5,9,9,349.0,10.0,YES
130,11,0.5,9,9,390.0,23.0,YES
130,12,0.5,9,9,412.0,25.0,YES
130,13,0.5,9,9,546.0,28.0,YES
130,14,0.5,9,9,1415.0,25.0,YES
130,15,0.5,9,9,1500.0,15.0,YES
130,16,0.5,9,9,1561.0,22.0,YES
130,17,0.5,9,9,2094.0,28.0,YES
130,18,0.5,9,9,2094.0,15.0,YES
130,19,0.5,9,9,2094.0,25.0,YES
131,1,0.5,9,9,0.0,30.0,YES
131,2,0.5,9,9,0.0,47.0,YES
131,3,0.5,9,9,23.0,45.0,YES
131,4,0.5,9,9,543.0,20.0,YES
131,5,0.5,9,9,1354.0,13.0,YES
131,6,0.5,9,9,1780.0,11.0,YES
131,7,0.5,9,9,2055.0,16.0,YES
131,8,0.5,9,9,2588.0,37.0,YES
131,9,0.5,9,9,4259.0,18.0,YES
131,10,0.5,9,9,4426.0,36.0,YES
132,1,0.5,9,9,49.0,38.0,YES
133,1,0.5,9,9,0.0,28.0,YES
133,2,0.5,9,9,206.0,28.0,YES
133,3,0.5,9,9,298.0,25.0,YES
133,4,0.5,9,9,456.0,22.0,YES
133,5,0.5,9,9,554.0,22.0,YES
133,6,0.5,9,9,813.0,28.0,YES
133,7,0.5,9,9,849.0,1.0,YES
134,1,0.5,9,9,0.0,29.0,YES
134,2,0.5,9,9,0.0,12.0,YES
134,3,0.5,9,9,0.0,23.0,YES
134,4,0.5,9,9,0.0,25.0,YES
134,5,0.5,9,9,0.0,10.0,YES
134,6,0.5,9,9,0.0,25.0,YES
134,7,0.5,9,9,0.0,18.0,YES
134,8,0.5,9,9,0.0,10.0,YES
134,9,0.5,9,9,0.0,28.0,YES
134,10,0.5,9,9,0.0,28.0,YES
134,11,0.5,9,9,0.0,24.0,YES
134,12,0.5,9,9,0.0,24.0,YES
134,13,0.5,9,9,0.0,14.0,YES
134,14,0.5,9,9,0.0,22.0,YES
135,1,0.5,9,9,0.0,0.0,NO
136,1,0.5,9,9,2731.0,33.0,NO
137,1,0.5,9,9,0.0,26.0,NO
137,2,0.5,9,9,298.0,21.0,NO
137,3,0.5,9,9,304.0,23.0,NO
137,4,0.5,9,9,706.0,10.0,NO
138,1,0.5,9,9,2404.0,17.0,NO
139,1,0.5,9,9,125.0,9.0,NO
139,2,0.5,9,9,287.0,0.0,NO
139,3,0.5,9,9,365.0,21.0,NO
139,4,0.5,9,9,681.0,26.0,NO
140,1,0.5,9,9,0.0,15.0,NO
140,2,0.5,9,9,0.0,10.0,NO
140,3,0.5,9,9,0.0,22.0,NO
140,4,0.5,9,9,0.0,15.0,NO
140,5,0.5,9,9,0.0,21.0,NO
141,1,0.5,9,9,876.0,11.0,NO
142,1,3.0,9,9,6614.0,3785.0,NO
172,1,0.5,9,9,0.0,39.0,YES
172,2,0.5,9,9,0.0,20.0,YES
172,3,0.5,9,9,234.0,50.0,YES
172,4,0.5,9,9,550.0,5.0,YES
172,5,0.5,9,9,1518.0,12.0,YES
172,6,0.5,9,9,1769.0,9.0,YES
172,7,0.5,9,9,1786.0,15.0,YES
172,8,0.5,9,9,1834.0,17.0,YES
172,9,0.5,9,9,2102.0,18.0,YES
172,10,0.5,9,9,2340.0,31.0,YES
172,11,0.5,9,9,2386.0,25.0,YES
172,12,0.5,9,9,3229.0,24.0,YES
172,13,0.5,9,9,3788.0,23.0,YES
173,1,0.5,9,9,2256.0,5.0,YES
173,1,0.5,9,9,2279.0,11.0,YES
174,1,0.5,9,9,2260.0,40.0,YES
174,1,0.5,9,9,4049.0,20.0,YES
175,1,0.5,9,9,0.0,24.0,YES
175,2,0.5,9,9,0.0,26.0,YES
175,3,0.5,9,9,43.0,26.0,YES
175,4,0.5,9,9,166.0,30.0,YES
175,5,0.5,9,9,227.0,22.0,YES
175,6,0.5,9,9,333.0,1.0,YES
175,7,0.5,9,9,341.0,15.0,YES
175,8,0.5,9,9,341.0,10.0,YES
175,9,0.5,9,9,379.0,21.0,YES
175,10,0.5,9,9,434.0,0.0,YES
175,11,0.5,9,9,445.0,0.0,YES
175,12,0.5,9,9,559.0,10.0,YES
175,13,0.5,9,9,607.0,26.0,YES
175,14,0.5,9,9,679.0,15.0,YES
175,15,0.5,9,9,732.0,21.0,YES
175,16,0.5,9,9,764.0,9.0,YES
175,17,0.5,9,9,776.0,24.0,YES
175,18,0.5,9,9,909.0,22.0,YES
175,19,0.5,9,9,913.0,22.0,YES
175,20,0.5,9,9,919.0,17.0,YES
175,21,0.5,9,9,926.0,25.0,YES
175,22,0.5,9,9,1025.0,21.0,YES
175,23,0.5,9,9,1172.0,26.0,YES
175,24,0.5,9,9,1238.0,12.0,YES
175,25,0.5,9,9,1250.0,10.0,YES
175,26,0.5,9,9,1285.0,21.0,YES
175,27,0.5,9,9,1324.0,20.0,YES
175,28,0.5,9,9,1341.0,25.0,YES
175,29,0.5,9,9,1477.0,21.0,YES
175,30,0.5,9,9,1803.0,21.0,YES
176,1,0.5,9,9,337.0,0.0,YES
176,1,0.5,9,9,1169.0,11.0,YES
177,1,0.5,9,9,1041.0,20.0,YES
178,1,0.5,9,9,1135.0,8.0,YES
178,2,0.5,9,9,1487.0,7.0,YES
178,3,0.5,9,9,1840.0,9.0,YES
178,4,0.5,9,9,2448.0,19.0,YES
178,5,0.5,9,9,3798.0,36.0,YES
178,6,0.5,9,9,4254.0,28.0,YES
178,7,0.5,9,9,4336.0,24.0,YES
179,1,0.5,9,9,256.0,12.0,YES
179,2,0.5,9,9,729.0,13.0,YES
179,3,0.5,9,9,1458.0,5.0,YES
179,4,0.5,9,9,2160.0,11.0,YES
179,5,0.5,9,9,3219.0,20.0,YES
180,1,0.5,9,9,0.0,0.0,YES
181,1,0.5,9,9,0.0,23.0,YES
181,2,0.5,9,9,0.0,18.0,YES
181,3,0.5,9,9,0.0,21.0,YES
181,4,0.5,9,9,0.0,27.0,YES
181,5,0.5,9,9,1.0,10.0,YES
181,6,0.5,9,9,112.0,21.0,YES
181,7,0.5,9,9,127.0,7.0,YES
181,8,0.5,9,9,149.0,11.0,YES
181,9,0.5,9,9,190.0,26.0,YES
181,10,0.5,9,9,197.0,10.0,YES
181,11,0.5,9,9,231.0,10.0,YES
181,12,0.5,9,9,305.0,47.0,YES
181,13,0.5,9,9,307.0,16.0,YES
181,14,0.5,9,9,317.0,21.0,YES
181,15,0.5,9,9,323.0,33.0,YES
181,16,0.5,9,9,370.0,16.0,YES
185,1,0.5,9,9,3364.0,7.0,NO
186,1,1.0,9,9,7380.0,552.0,NO
187,1,0.5,9,9,19349.0,3.0,NO
188,1,0.5,9,9,1258.0,16.0,NO
189,1,0.5,9,9,270.0,10.0,NO
190,1,0.5,9,9,39.0,10.0,NO
191,1,0.5,9,9,0.0,10.0,NO
192,1,0.75,9,9,957.0,63.0,NO
193,1,0.75,9,9,7667.0,280.0,NO
199,1,0.5,9,9,114.0,30.0,NO
199,2,0.5,9,9,249.0,2.0,NO
199,3,0.5,9,9,550.0,7.0,NO
199,4,0.5,9,9,863.0,2.0,NO
199,5,0.5,9,9,1705.0,11.0,NO
199,6,0.5,9,9,1768.0,15.0,NO
199,7,0.5,9,9,3394.0,22.0,NO
199,8,0.5,9,9,3517.0,10.0,NO
199,9,0.5,9,9,4226.0,12.0,NO
200,1,0.5,9,9,226.0,29.0,NO
200,2,0.5,9,9,785.0,20.0,NO
200,3,0.5,9,9,4218.0,38.0,NO
201,1,0.5,9,9,0.0,30.0,NO
201,2,0.5,9,9,0.0,0.0,NO
201,3,0.5,9,9,0.0,22.0,NO
201,4,0.5,9,9,3.0,10.0,NO
201,5,0.5,9,9,20.0,10.0,NO
201,6,0.5,9,9,37.0,2.0,NO
201,7,0.5,9,9,57.0,10.0,NO
201,8,0.5,9,9,61.0,45.0,NO
201,9,0.5,9,9,88.0,10.0,NO
201,10,0.5,9,9,99.0,0.0,NO
201,11,0.5,9,9,127.0,10.0,NO
201,12,0.5,9,9,145.0,10.0,NO
201,13,0.5,9,9,148.0,14.0,NO
201,14,0.5,9,9,166.0,2.0,NO
201,15,0.5,9,9,171.0,13.0,NO
201,16,0.5,9,9,172.0,1.0,NO
201,17,0.5,9,9,198.0,7.0,NO
201,18,0.5,9,9,200.0,10.0,NO
201,19,0.5,9,9,208.0,14.0,NO
201,20,0.5,9,9,215.0,5.0,NO
201,21,0.5,9,9,239.0,20.0,NO
201,22,0.5,9,9,291.0,16.0,NO
201,23,0.5,9,9,309.0,18.0,NO
201,24,0.5,9,9,408.0,35.0,NO
201,25,0.5,9,9,417.0,0.0,NO
201,26,0.5,9,9,524.0,10.0,NO
201,27,0.5,9,9,574.0,10.0,NO
201,28,0.5,9,9,622.0,22.0,NO
201,29,0.5,9,9,679.0,10.0,NO
201,30,0.5,9,9,772.0,40.0,NO
201,31,0.5,9,9,846.0,30.0,NO
201,32,0.5,9,9,866.0,10.0,NO
201,33,0.5,9,9,902.0,10.0,NO
201,34,0.5,9,9,1026.0,10.0,NO
201,35,0.5,9,9,1559.0,51.0,NO
201,36,0.5,9,9,2133.0,33.0,NO
201,37,0.5,9,9,2257.0,58.0,NO
201,38,0.5,9,9,5264.0,9.0,NO
202,1,0.5,9,9,107.0,4.0,NO
202,2,0.5,9,9,279.0,10.0,NO
202,3,0.5,9,9,477.0,3.0,NO
202,4,0.5,9,9,605.0,10.0,NO
202,5,0.5,9,9,810.0,23.0,NO
202,6,0.5,9,9,997.0,9.0,NO
202,7,0.5,9,9,1912.0,15.0,NO
202,8,0.5,9,9,5913.0,20.0,NO
203,1,0.5,9,9,1084.0,3.0,NO
203,1,0.5,9,9,5540.0,35.0,NO
204,1,0.5,9,9,0.0,30.0,NO
204,2,0.5,9,9,3.0,23.0,NO
204,3,0.5,9,9,7.0,10.0,NO
204,4,0.5,9,9,11.0,10.0,NO
204,5,0.5,9,9,31.0,40.0,NO
204,6,0.5,9,9,51.0,22.0,NO
204,7,0.5,9,9,95.0,2.0,NO
204,8,0.5,9,9,105.0,30.0,NO
204,9,0.5,9,9,116.0,54.0,NO
204,10,0.5,9,9,134.0,15.0,NO
204,11,0.5,9,9,193.0,30.0,NO
204,12,0.5,9,9,249.0,40.0,NO
204,13,0.5,9,9,314.0,0.0,NO
204,14,0.5,9,9,702.0,0.0,NO
204,15,0.5,9,9,702.0,2.0,NO
205,1,0.5,9,9,0.0,10.0,NO
205,2,0.5,9,9,0.0,33.0,NO
205,3,0.5,9,9,0.0,10.0,NO
205,4,0.5,9,9,0.0,10.0,NO
205,5,0.5,9,9,0.0,10.0,NO
205,6,0.5,9,9,0.0,15.0,NO
205,7,0.5,9,9,0.0,15.0,NO
205,8,0.5,9,9,0.0,23.0,NO
205,9,0.5,9,9,0.0,15.0,NO
205,10,0.5,9,9,0.0,1.0,NO
205,11,0.5,9,9,0.0,10.0,NO
205,12,0.5,9,9,0.0,10.0,NO
205,13,0.5,9,9,0.0,23.0,NO
205,14,0.5,9,9,0.0,15.0,NO
205,15,0.5,9,9,0.0,12.0,NO
205,16,0.5,9,9,0.0,10.0,NO
205,17,0.5,9,9,0.0,0.0,NO
205,18,0.5,9,9,0.0,18.0,NO
205,19,0.5,9,9,0.0,10.0,NO
205,20,0.5,9,9,0.0,10.0,NO
205,21,0.5,9,9,0.0,10.0,NO
205,22,0.5,9,9,0.0,10.0,NO
206,1,0.5,9,9,382.0,2.0,NO
206,2,0.5,9,9,782.0,0.0,NO
206,3,0.5,9,9,3545.0,15.0,NO
207,1,0.5,9,9,2761.0,19.0,NO
208,1,0.5,9,9,58.0,30.0,NO
208,1,0.5,9,9,822.0,45.0,NO
209,1,0.5,9,9,179.0,9.0,NO
209,1,0.5,9,9,1496.0,1.0,NO
210,1,0.5,9,9,6.0,18.0,NO
211,1,0.75,9,9,1930.0,10.0,NO
211,2,0.75,9,9,3545.0,46.0,NO
211,3,0.75,9,9,7175.0,100.0,NO
212,1,0.75,9,9,1009.0,22.0,NO
212,1,0.75,9,9,2634.0,20.0,NO
213,1,1.0,9,9,8145.0,454.0,NO
214,1,1.0,9,9,8950.0,502.0,NO
215,1,1.0,9,9,3885.0,205.0,NO
216,1,1.5,9,9,49366.0,945.0,NO
217,1,1.5,9,9,2172.0,70.0,NO
218,1,3.0,9,9,6614.0,3785.0,NO
251,1,0.5,9,9,116.0,60.0,NO
252,1,0.5,9,9,457.0,15.0,NO
253,1,0.5,9,9,570.0,3.0,NO
254,1,0.5,9,9,93.0,34.0,NO
255,1,0.5,9,9,1139.0,18.0,NO
256,1,0.5,9,9,0.0,30.0,NO
257,1,0.75,9,9,130.0,175.0,NO
257,2,0.75,9,9,263.0,100.0,NO
257,3,0.75,9,9,1823.0,62.0,NO
258,1,1.0,9,9,6764.0,162.0,NO
262,1,3.0,9,9,6614.0,3785.0,NO
267,1,0.5,9,9,1703.0,395.0,NO
268,1,0.5,9,9,0.0,50.0,NO
269,1,0.5,9,9,0.0,10.0,NO
269,2,0.5,9,9,0.0,420.0,NO
269,3,0.5,9,9,0.0,10.0,NO
269,4,0.5,9,9,0.0,61.0,NO
269,5,0.5,9,9,0.0,10.0,NO
270,1,2.0,9,9,396.0,30.0,NO
271,1,3.0,9,9,6614.0,3785.0,NO
1,1,0.5,9,10,764.0,8.0,NO
2,1,0.5,9,10,576.0,13.0,NO
2,2,0.5,9,10,702.0,11.0,NO
2,3,0.5,9,10,1165.0,10.0,NO
2,4,0.5,9,10,1299.0,6.0,NO
2,5,0.5,9,10,1448.0,14.0,NO
2,6,0.5,9,10,2120.0,5.0,NO
2,7,0.5,9,10,3095.0,27.0,NO
3,1,0.5,9,10,6492.0,0.0,NO
4,1,0.5,9,10,42.0,3.0,NO
4,2,0.5,9,10,472.0,40.0,NO
4,3,0.5,9,10,784.0,20.0,NO
4,4,0.5,9,10,811.0,10.0,NO
4,5,0.5,9,10,875.0,0.0,NO
4,6,0.5,9,10,1107.0,4.0,NO
4,7,0.5,9,10,1170.0,8.0,NO
4,8,0.5,9,10,1209.0,5.0,NO
4,9,0.5,9,10,1430.0,24.0,NO
4,10,0.5,9,10,1498.0,8.0,NO
4,11,0.5,9,10,1717.0,10.0,NO
4,12,0.5,9,10,2209.0,4.0,NO
4,13,0.5,9,10,5368.0,55.0,NO
5,1,0.5,9,10,0.0,10.0,NO
5,2,0.5,9,10,2.0,10.0,NO
5,3,0.5,9,10,20.0,6.0,NO
5,4,0.5,9,10,67.0,7.0,NO
5,5,0.5,9,10,99.0,4.0,NO
5,6,0.5,9,10,204.0,10.0,NO
5,7,0.5,9,10,225.0,10.0,NO
5,8,0.5,9,10,263.0,10.0,NO
5,9,0.5,9,10,278.0,10.0,NO
5,10,0.5,9,10,294.0,10.0,NO
5,11,0.5,9,10,304.0,15.0,NO
5,12,0.5,9,10,324.0,10.0,NO
5,13,0.5,9,10,327.0,30.0,NO
5,14,0.5,9,10,355.0,10.0,NO
5,15,0.5,9,10,418.0,10.0,NO
5,16,0.5,9,10,498.0,10.0,NO
5,17,0.5,9,10,518.0,10.0,NO
5,18,0.5,9,10,795.0,10.0,NO
5,19,0.5,9,10,998.0,10.0,NO
5,20,0.5,9,10,1147.0,30.0,NO
6,1,0.5,9,10,7556.0,64.0,NO
7,1,0.5,9,10,339.0,2.0,NO
8,1,0.5,9,10,44.0,0.0,NO
8,2,0.5,9,10,608.0,0.0,NO
8,3,0.5,9,10,608.0,17.0,NO
8,4,0.5,9,10,608.0,15.0,NO
9,1,0.5,9,10,4.0,0.0,NO
9,2,0.5,9,10,29.0,6.0,NO
9,3,0.5,9,10,60.0,2.0,NO
9,4,0.5,9,10,164.0,11.0,NO
10,1,0.5,9,10,0.0,10.0,NO
10,2,0.5,9,10,0.0,10.0,NO
10,3,0.5,9,10,0.0,10.0,NO
10,4,0.5,9,10,0.0,65.0,NO
10,5,0.5,9,10,0.0,20.0,NO
10,6,0.5,9,10,0.0,30.0,NO
10,7,0.5,9,10,0.0,17.0,NO
10,8,0.5,9,10,0.0,10.0,NO
11,1,0.5,9,10,581.0,17.0,NO
11,1,0.5,9,10,1839.0,23.0,NO
12,1,0.5,9,10,1032.0,10.0,NO
13,1,1.0,9,10,3029.0,9.0,NO
13,1,1.0,9,10,8830.0,36.0,NO
14,1,3.0,9,10,6614.0,4551.0,NO
25,1,0.75,9,10,1043.0,0.0,NO
33,1,0.5,9,10,29.0,10.0,NO
33,2,0.5,9,10,33.0,15.0,NO
33,3,0.5,9,10,113.0,35.0,NO
33,4,0.5,9,10,784.0,24.0,NO
34,1,0.5,9,10,170.0,18.0,NO
35,1,0.5,9,10,0.0,21.0,NO
35,2,0.5,9,10,0.0,19.0,NO
35,3,0.5,9,10,0.0,30.0,NO
36,1,3.0,9,10,6614.0,4551.0,NO
85,1,0.5,9,10,4668.0,30.0,NO
86,1,0.5,9,10,108.0,17.0,NO
86,2,0.5,9,10,150.0,40.0,NO
86,3,0.5,9,10,516.0,16.0,NO
86,4,0.5,9,10,1142.0,32.0,NO
87,1,0.5,9,10,0.0,11.0,NO
88,1,3.0,9,10,6614.0,4551.0,NO
135,1,0.5,9,10,0.0,1.0,NO
136,1,0.5,9,10,2731.0,33.0,NO
137,1,0.5,9,10,0.0,26.0,NO
137,2,0.5,9,10,298.0,21.0,NO
137,3,0.5,9,10,304.0,23.0,NO
137,4,0.5,9,10,706.0,10.0,NO
138,1,0.5,9,10,2404.0,17.0,NO
139,1,0.5,9,10,125.0,18.0,NO
139,2,0.5,9,10,287.0,0.0,NO
139,3,0.5,9,10,365.0,21.0,NO
139,4,0.5,9,10,681.0,26.0,NO
140,1,0.5,9,10,0.0,15.0,NO
140,2,0.5,9,10,0.0,22.0,NO
140,3,0.5,9,10,0.0,22.0,NO
140,4,0.5,9,10,0.0,15.0,NO
140,5,0.5,9,10,0.0,21.0,NO
141,1,0.5,9,10,876.0,26.0,NO
142,1,3.0,9,10,6614.0,4551.0,NO
185,1,0.5,9,10,3364.0,8.0,NO
186,1,1.0,9,10,7380.0,481.0,NO
187,1,0.5,9,10,19349.0,3.0,NO
188,1,0.5,9,10,1258.0,17.0,NO
189,1,0.5,9,10,270.0,10.0,NO
190,1,0.5,9,10,39.0,10.0,NO
191,1,0.5,9,10,0.0,10.0,NO
192,1,0.75,9,10,957.0,92.0,NO
193,1,0.75,9,10,7667.0,295.0,NO
199,1,0.5,9,10,114.0,23.0,NO
199,2,0.5,9,10,249.0,2.0,NO
199,3,0.5,9,10,550.0,6.0,NO
199,4,0.5,9,10,863.0,3.0,NO
199,5,0.5,9,10,1705.0,5.0,NO
199,6,0.5,9,10,1768.0,15.0,NO
199,7,0.5,9,10,3394.0,25.0,NO
199,8,0.5,9,10,3517.0,12.0,NO
199,9,0.5,9,10,4226.0,22.0,NO
200,1,0.5,9,10,226.0,20.0,NO
200,2,0.5,9,10,785.0,20.0,NO
200,3,0.5,9,10,4218.0,52.0,NO
201,1,0.5,9,10,0.0,30.0,NO
201,2,0.5,9,10,0.0,30.0,NO
201,3,0.5,9,10,0.0,22.0,NO
201,4,0.5,9,10,3.0,10.0,NO
201,5,0.5,9,10,20.0,10.0,NO
201,6,0.5,9,10,37.0,3.0,NO
201,7,0.5,9,10,57.0,10.0,NO
201,8,0.5,9,10,61.0,45.0,NO
201,9,0.5,9,10,88.0,10.0,NO
201,10,0.5,9,10,99.0,0.0,NO
201,11,0.5,9,10,127.0,10.0,NO
201,12,0.5,9,10,145.0,10.0,NO
201,13,0.5,9,10,148.0,14.0,NO
201,14,0.5,9,10,166.0,3.0,NO
201,15,0.5,9,10,171.0,14.0,NO
201,16,0.5,9,10,172.0,4.0,NO
201,17,0.5,9,10,198.0,7.0,NO
201,18,0.5,9,10,200.0,10.0,NO
201,19,0.5,9,10,208.0,25.0,NO
201,20,0.5,9,10,215.0,4.0,NO
201,21,0.5,9,10,239.0,20.0,NO
201,22,0.5,9,10,291.0,15.0,NO
201,23,0.5,9,10,309.0,16.0,NO
201,24,0.5,9,10,408.0,0.0,NO
201,25,0.5,9,10,417.0,16.0,NO
201,26,0.5,9,10,524.0,10.0,NO
201,27,0.5,9,10,574.0,10.0,NO
201,28,0.5,9,10,622.0,22.0,NO
201,29,0.5,9,10,679.0,10.0,NO
201,30,0.5,9,10,772.0,40.0,NO
201,31,0.5,9,10,846.0,30.0,NO
201,32,0.5,9,10,866.0,10.0,NO
201,33,0.5,9,10,902.0,10.0,NO
201,34,0.5,9,10,1026.0,10.0,NO
201,35,0.5,9,10,1559.0,18.0,NO
201,36,0.5,9,10,2133.0,32.0,NO
201,37,0.5,9,10,2257.0,32.0,NO
201,38,0.5,9,10,5264.0,5.0,NO
202,1,0.5,9,10,107.0,6.0,NO
202,2,0.5,9,10,279.0,10.0,NO
202,3,0.5,9,10,477.0,1.0,NO
202,4,0.5,9,10,605.0,7.0,NO
202,5,0.5,9,10,810.0,23.0,NO
202,6,0.5,9,10,997.0,9.0,NO
202,7,0.5,9,10,1912.0,15.0,NO
202,8,0.5,9,10,5913.0,20.0,NO
203,1,0.5,9,10,1084.0,10.0,NO
203,1,0.5,9,10,5540.0,34.0,NO
204,1,0.5,9,10,0.0,30.0,NO
204,2,0.5,9,10,3.0,23.0,NO
204,3,0.5,9,10,7.0,17.0,NO
204,4,0.5,9,10,11.0,10.0,NO
204,5,0.5,9,10,31.0,15.0,NO
204,6,0.5,9,10,51.0,13.0,NO
204,7,0.5,9,10,95.0,3.0,NO
204,8,0.5,9,10,105.0,30.0,NO
204,9,0.5,9,10,116.0,41.0,NO
204,10,0.5,9,10,134.0,15.0,NO
204,11,0.5,9,10,193.0,30.0,NO
204,12,0.5,9,10,249.0,40.0,NO
204,13,0.5,9,10,314.0,0.0,NO
204,14,0.5,9,10,702.0,0.0,NO
204,15,0.5,9,10,702.0,3.0,NO
205,1,0.5,9,10,0.0,10.0,NO
205,2,0.5,9,10,0.0,0.0,NO
205,3,0.5,9,10,0.0,10.0,NO
205,4,0.5,9,10,0.0,10.0,NO
205,5,0.5,9,10,0.0,10.0,NO
205,6,0.5,9,10,0.0,15.0,NO
205,7,0.5,9,10,0.0,15.0,NO
205,8,0.5,9,10,0.0,23.0,NO
205,9,0.5,9,10,0.0,15.0,NO
205,10,0.5,9,10,0.0,1.0,NO
205,11,0.5,9,10,0.0,10.0,NO
